row_number,precinct,week,year,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,label
2958,120,18,2013,71,17,0,24,0,0,4,2013-04-29 through 2013-05-05
2959,63,18,2013,52,14,0,22,0,1,3,2013-04-29 through 2013-05-05
2960,107,18,2013,55,17,0,27,0,1,0,2013-04-29 through 2013-05-05
2961,79,18,2013,45,11,0,13,0,1,7,2013-04-29 through 2013-05-05
2962,34,18,2013,32,5,0,7,0,4,1,2013-04-29 through 2013-05-05
2963,60,18,2013,40,8,0,8,0,1,3,2013-04-29 through 2013-05-05
2964,102,18,2013,63,19,0,27,0,2,3,2013-04-29 through 2013-05-05
2965,47,18,2013,51,8,0,12,0,0,3,2013-04-29 through 2013-05-05
2966,40,18,2013,39,10,0,23,0,0,6,2013-04-29 through 2013-05-05
2967,71,18,2013,37,12,0,19,0,3,3,2013-04-29 through 2013-05-05
2968,121,18,2013,79,15,0,24,0,1,3,2013-04-29 through 2013-05-05
2969,94,18,2013,38,8,0,10,0,1,3,2013-04-29 through 2013-05-05
2970,10,18,2013,62,5,0,5,0,2,1,2013-04-29 through 2013-05-05
2971,78,18,2013,47,5,0,6,0,2,2,2013-04-29 through 2013-05-05
2972,41,18,2013,27,4,0,5,0,0,0,2013-04-29 through 2013-05-05
2973,62,18,2013,58,16,0,17,0,1,5,2013-04-29 through 2013-05-05
2974,42,18,2013,23,6,0,9,0,1,3,2013-04-29 through 2013-05-05
2975,68,18,2013,42,5,0,8,0,0,2,2013-04-29 through 2013-05-05
2976,122,18,2013,58,12,0,16,0,1,0,2013-04-29 through 2013-05-05
2977,7,18,2013,21,11,0,11,0,4,3,2013-04-29 through 2013-05-05
2978,108,18,2013,74,18,0,32,0,5,4,2013-04-29 through 2013-05-05
2979,69,18,2013,18,6,0,10,0,0,1,2013-04-29 through 2013-05-05
2980,43,18,2013,42,10,0,14,0,0,3,2013-04-29 through 2013-05-05
2981,84,18,2013,51,12,0,16,0,0,5,2013-04-29 through 2013-05-05
2982,103,18,2013,53,8,1,9,1,0,3,2013-04-29 through 2013-05-05
2983,88,18,2013,33,8,0,8,0,3,4,2013-04-29 through 2013-05-05
2984,123,18,2013,43,4,0,5,0,0,1,2013-04-29 through 2013-05-05
2985,13,18,2013,55,12,0,14,0,1,5,2013-04-29 through 2013-05-05
2986,109,18,2013,85,19,0,22,0,0,4,2013-04-29 through 2013-05-05
2987,14,18,2013,76,10,0,10,0,1,6,2013-04-29 through 2013-05-05
2988,44,18,2013,38,14,0,22,0,0,4,2013-04-29 through 2013-05-05
2989,17,18,2013,59,7,0,8,0,0,2,2013-04-29 through 2013-05-05
2990,110,18,2013,55,15,0,18,0,3,7,2013-04-29 through 2013-05-05
2991,104,18,2013,70,12,0,22,0,1,2,2013-04-29 through 2013-05-05
2992,18,18,2013,95,8,0,12,0,0,5,2013-04-29 through 2013-05-05
2993,101,18,2013,9,2,0,2,0,0,1,2013-04-29 through 2013-05-05
2994,1,18,2013,62,6,0,6,0,0,2,2013-04-29 through 2013-05-05
2995,19,18,2013,92,13,0,16,0,2,6,2013-04-29 through 2013-05-05
2996,111,18,2013,69,14,0,15,0,1,1,2013-04-29 through 2013-05-05
2997,20,18,2013,35,4,0,4,0,1,2,2013-04-29 through 2013-05-05
2998,6,19,2013,23,3,0,4,0,1,1,2013-05-06 through 2013-05-12
2999,1,19,2013,64,7,0,7,0,2,4,2013-05-06 through 2013-05-12
3000,75,19,2013,89,26,1,39,1,3,3,2013-05-06 through 2013-05-12
3001,22,19,2013,5,0,0,0,0,0,0,2013-05-06 through 2013-05-12
3002,72,19,2013,64,13,0,25,0,2,3,2013-05-06 through 2013-05-12
3003,112,19,2013,42,6,0,9,0,1,0,2013-05-06 through 2013-05-12
3004,94,19,2013,33,5,0,6,0,2,0,2013-05-06 through 2013-05-12
3005,105,19,2013,98,22,0,30,0,1,2,2013-05-06 through 2013-05-12
3006,90,19,2013,62,21,0,30,0,4,7,2013-05-06 through 2013-05-12
3007,23,19,2013,26,6,0,6,0,0,1,2013-05-06 through 2013-05-12
3008,83,19,2013,50,10,0,12,0,1,2,2013-05-06 through 2013-05-12
3009,24,19,2013,21,1,0,1,0,0,0,2013-05-06 through 2013-05-12
3010,9,19,2013,31,8,0,12,0,3,3,2013-05-06 through 2013-05-12
3011,113,19,2013,52,11,1,15,1,0,5,2013-05-06 through 2013-05-12
3012,63,19,2013,61,6,0,8,0,0,3,2013-05-06 through 2013-05-12
3013,25,19,2013,45,6,0,10,0,0,3,2013-05-06 through 2013-05-12
3014,7,19,2013,16,2,0,2,0,0,1,2013-05-06 through 2013-05-12
3015,26,19,2013,23,8,0,9,0,1,0,2013-05-06 through 2013-05-12
3016,47,19,2013,62,17,0,28,0,0,5,2013-05-06 through 2013-05-12
3017,114,19,2013,61,18,0,27,0,2,6,2013-05-06 through 2013-05-12
3018,62,19,2013,61,13,0,15,0,4,9,2013-05-06 through 2013-05-12
3019,106,19,2013,52,16,0,26,0,0,3,2013-05-06 through 2013-05-12
3020,68,19,2013,38,8,0,9,0,0,5,2013-05-06 through 2013-05-12
3021,28,19,2013,19,4,0,4,0,0,4,2013-05-06 through 2013-05-12
3022,61,19,2013,56,16,0,20,0,1,6,2013-05-06 through 2013-05-12
3023,45,19,2013,42,13,0,18,0,0,2,2013-05-06 through 2013-05-12
3024,78,19,2013,48,15,0,23,0,0,1,2013-05-06 through 2013-05-12
3025,46,19,2013,35,5,1,7,1,1,1,2013-05-06 through 2013-05-12
3026,48,19,2013,26,8,0,10,0,2,2,2013-05-06 through 2013-05-12
3027,30,19,2013,16,4,0,4,0,0,0,2013-05-06 through 2013-05-12
3028,73,19,2013,49,15,0,23,0,0,3,2013-05-06 through 2013-05-12
3029,115,19,2013,52,14,1,16,1,3,5,2013-05-06 through 2013-05-12
3030,66,19,2013,61,16,0,18,0,3,2,2013-05-06 through 2013-05-12
3031,32,19,2013,19,2,0,4,0,0,0,2013-05-06 through 2013-05-12
3032,52,19,2013,41,10,0,14,0,1,2,2013-05-06 through 2013-05-12
3033,100,19,2013,4,1,0,9,0,0,0,2013-05-06 through 2013-05-12
3034,84,19,2013,43,4,0,5,0,1,1,2013-05-06 through 2013-05-12
3035,33,19,2013,25,5,0,5,0,0,4,2013-05-06 through 2013-05-12
3036,5,19,2013,44,3,0,4,0,1,0,2013-05-06 through 2013-05-12
3037,120,19,2013,43,5,0,7,0,0,1,2013-05-06 through 2013-05-12
3038,67,19,2013,66,20,0,27,0,1,10,2013-05-06 through 2013-05-12
3039,107,19,2013,51,13,0,17,0,0,1,2013-05-06 through 2013-05-12
3040,70,19,2013,66,16,0,19,0,0,9,2013-05-06 through 2013-05-12
3041,34,19,2013,23,4,0,4,0,1,3,2013-05-06 through 2013-05-12
3042,69,19,2013,36,7,0,12,0,2,1,2013-05-06 through 2013-05-12
3043,40,19,2013,34,9,0,12,0,0,3,2013-05-06 through 2013-05-12
3044,76,19,2013,30,4,0,5,0,1,0,2013-05-06 through 2013-05-12
3045,121,19,2013,78,16,0,22,0,0,2,2013-05-06 through 2013-05-12
3046,79,19,2013,37,10,0,15,0,1,2,2013-05-06 through 2013-05-12
3047,10,19,2013,51,6,0,6,0,2,4,2013-05-06 through 2013-05-12
3048,50,19,2013,25,4,0,6,0,0,3,2013-05-06 through 2013-05-12
3049,41,19,2013,22,6,0,8,0,0,2,2013-05-06 through 2013-05-12
3050,88,19,2013,21,9,0,12,0,3,1,2013-05-06 through 2013-05-12
3051,42,19,2013,26,8,0,10,0,0,3,2013-05-06 through 2013-05-12
3052,77,19,2013,34,10,0,12,0,0,1,2013-05-06 through 2013-05-12
3053,102,19,2013,45,10,0,14,0,2,4,2013-05-06 through 2013-05-12
3054,49,19,2013,33,9,0,10,0,0,3,2013-05-06 through 2013-05-12
3055,122,19,2013,56,11,0,18,0,0,1,2013-05-06 through 2013-05-12
3056,81,19,2013,13,6,0,9,0,0,2,2013-05-06 through 2013-05-12
3057,108,19,2013,85,14,0,31,0,1,2,2013-05-06 through 2013-05-12
3058,60,19,2013,27,3,0,3,0,0,2,2013-05-06 through 2013-05-12
3059,43,19,2013,46,11,0,18,0,1,1,2013-05-06 through 2013-05-12
3060,71,19,2013,36,11,0,18,0,2,4,2013-05-06 through 2013-05-12
3061,103,19,2013,45,13,0,16,0,0,5,2013-05-06 through 2013-05-12
3062,123,19,2013,36,6,0,7,0,0,2,2013-05-06 through 2013-05-12
3063,13,19,2013,72,16,0,18,0,7,6,2013-05-06 through 2013-05-12
3064,109,19,2013,82,23,0,35,0,0,9,2013-05-06 through 2013-05-12
3065,14,19,2013,88,13,0,19,0,0,11,2013-05-06 through 2013-05-12
3066,17,19,2013,75,12,0,14,0,0,6,2013-05-06 through 2013-05-12
3067,110,19,2013,64,11,0,14,0,1,4,2013-05-06 through 2013-05-12
3068,104,19,2013,67,11,0,12,0,1,3,2013-05-06 through 2013-05-12
3069,18,19,2013,74,16,0,22,0,4,3,2013-05-06 through 2013-05-12
3070,101,19,2013,16,3,0,3,0,0,1,2013-05-06 through 2013-05-12
3071,19,19,2013,107,15,0,16,0,5,2,2013-05-06 through 2013-05-12
3072,111,19,2013,69,9,0,13,0,0,2,2013-05-06 through 2013-05-12
3073,44,19,2013,32,5,0,5,0,0,3,2013-05-06 through 2013-05-12
3074,20,19,2013,42,5,0,5,0,3,2,2013-05-06 through 2013-05-12
3075,7,2,2013,12,4,0,4,0,1,3,2013-01-07 through 2013-01-13
3076,22,2,2013,12,0,0,0,0,0,0,2013-01-07 through 2013-01-13
3077,77,2,2013,30,6,0,7,0,1,1,2013-01-07 through 2013-01-13
3078,112,2,2013,34,4,0,5,0,0,2,2013-01-07 through 2013-01-13
3079,69,2,2013,34,8,0,14,0,0,4,2013-01-07 through 2013-01-13
3080,105,2,2013,112,32,1,50,1,0,8,2013-01-07 through 2013-01-13
3081,90,2,2013,35,13,0,16,0,2,4,2013-01-07 through 2013-01-13
3082,23,2,2013,18,3,0,3,0,0,1,2013-01-07 through 2013-01-13
3083,60,2,2013,29,9,0,13,0,1,6,2013-01-07 through 2013-01-13
3084,1,2,2013,32,4,0,4,0,0,4,2013-01-07 through 2013-01-13
3085,52,2,2013,43,11,0,22,0,0,3,2013-01-07 through 2013-01-13
3086,24,2,2013,19,3,0,8,0,0,1,2013-01-07 through 2013-01-13
3087,94,2,2013,39,5,0,8,0,2,0,2013-01-07 through 2013-01-13
3088,113,2,2013,39,10,0,12,0,0,3,2013-01-07 through 2013-01-13
3089,84,2,2013,38,5,0,8,0,0,2,2013-01-07 through 2013-01-13
3090,25,2,2013,31,9,0,13,0,0,5,2013-01-07 through 2013-01-13
3091,76,2,2013,14,0,0,0,0,0,0,2013-01-07 through 2013-01-13
3092,26,2,2013,15,3,0,3,0,0,1,2013-01-07 through 2013-01-13
3093,47,2,2013,70,9,0,19,0,0,1,2013-01-07 through 2013-01-13
3094,114,2,2013,46,11,0,13,0,0,9,2013-01-07 through 2013-01-13
3095,72,2,2013,40,4,0,4,0,0,3,2013-01-07 through 2013-01-13
3096,106,2,2013,40,10,0,14,0,0,0,2013-01-07 through 2013-01-13
3097,9,2,2013,26,2,0,2,0,0,2,2013-01-07 through 2013-01-13
3098,28,2,2013,12,2,0,2,0,0,1,2013-01-07 through 2013-01-13
3099,70,2,2013,55,16,0,29,0,2,6,2013-01-07 through 2013-01-13
3100,45,2,2013,31,7,0,7,0,0,1,2013-01-07 through 2013-01-13
3101,67,2,2013,64,25,0,41,0,2,10,2013-01-07 through 2013-01-13
3102,46,2,2013,27,6,0,6,0,0,1,2013-01-07 through 2013-01-13
3103,61,2,2013,75,17,0,20,0,3,7,2013-01-07 through 2013-01-13
3104,102,2,2013,52,16,0,23,0,2,10,2013-01-07 through 2013-01-13
3105,73,2,2013,41,6,0,9,0,0,7,2013-01-07 through 2013-01-13
3106,30,2,2013,8,2,0,2,0,0,1,2013-01-07 through 2013-01-13
3107,49,2,2013,39,9,0,10,0,0,3,2013-01-07 through 2013-01-13
3108,115,2,2013,51,10,0,15,0,2,2,2013-01-07 through 2013-01-13
3109,78,2,2013,41,7,0,7,0,2,2,2013-01-07 through 2013-01-13
3110,32,2,2013,16,3,0,6,0,0,1,2013-01-07 through 2013-01-13
3111,62,2,2013,46,6,0,7,0,0,2,2013-01-07 through 2013-01-13
3112,100,2,2013,15,2,0,4,0,0,0,2013-01-07 through 2013-01-13
3113,6,2,2013,24,4,0,4,0,0,2,2013-01-07 through 2013-01-13
3114,33,2,2013,24,3,0,3,0,0,1,2013-01-07 through 2013-01-13
3115,66,2,2013,70,21,0,23,0,1,10,2013-01-07 through 2013-01-13
3116,120,2,2013,55,7,0,9,0,0,2,2013-01-07 through 2013-01-13
3117,81,2,2013,11,2,0,3,0,0,1,2013-01-07 through 2013-01-13
3118,107,2,2013,39,9,0,10,0,0,1,2013-01-07 through 2013-01-13
3119,5,2,2013,55,10,0,13,0,3,4,2013-01-07 through 2013-01-13
3120,34,2,2013,20,5,0,5,0,0,4,2013-01-07 through 2013-01-13
3121,48,2,2013,19,5,0,7,0,0,3,2013-01-07 through 2013-01-13
3122,40,2,2013,23,9,0,9,0,0,7,2013-01-07 through 2013-01-13
3123,63,2,2013,43,5,0,5,0,0,3,2013-01-07 through 2013-01-13
3124,121,2,2013,43,7,0,11,0,0,1,2013-01-07 through 2013-01-13
3125,71,2,2013,36,10,0,11,0,1,5,2013-01-07 through 2013-01-13
3126,41,2,2013,23,9,0,13,0,0,3,2013-01-07 through 2013-01-13
3127,88,2,2013,10,4,0,6,0,0,2,2013-01-07 through 2013-01-13
3128,42,2,2013,22,4,0,4,0,0,3,2013-01-07 through 2013-01-13
3129,75,2,2013,80,29,0,39,0,1,12,2013-01-07 through 2013-01-13
3130,122,2,2013,77,13,0,16,0,0,5,2013-01-07 through 2013-01-13
3131,83,2,2013,27,7,0,14,0,1,1,2013-01-07 through 2013-01-13
3132,108,2,2013,80,19,0,25,0,2,7,2013-01-07 through 2013-01-13
3133,50,2,2013,23,2,0,3,0,0,1,2013-01-07 through 2013-01-13
3134,43,2,2013,33,9,0,15,0,0,3,2013-01-07 through 2013-01-13
3135,79,2,2013,25,6,0,6,0,1,3,2013-01-07 through 2013-01-13
3136,10,2,2013,31,1,0,1,0,0,0,2013-01-07 through 2013-01-13
3137,68,2,2013,57,13,0,15,0,0,5,2013-01-07 through 2013-01-13
3138,103,2,2013,35,12,0,14,0,1,8,2013-01-07 through 2013-01-13
3139,123,2,2013,27,6,0,8,0,0,0,2013-01-07 through 2013-01-13
3140,13,2,2013,48,8,0,8,0,1,6,2013-01-07 through 2013-01-13
3141,109,2,2013,80,18,1,26,1,0,8,2013-01-07 through 2013-01-13
3142,14,2,2013,59,9,0,12,0,3,3,2013-01-07 through 2013-01-13
3143,44,2,2013,21,6,0,7,0,1,1,2013-01-07 through 2013-01-13
3144,17,2,2013,54,6,0,6,0,1,3,2013-01-07 through 2013-01-13
3145,110,2,2013,43,14,0,14,0,0,6,2013-01-07 through 2013-01-13
3146,104,2,2013,65,14,1,25,1,1,5,2013-01-07 through 2013-01-13
3147,18,2,2013,74,8,0,9,0,2,2,2013-01-07 through 2013-01-13
3148,101,2,2013,13,2,0,2,0,0,0,2013-01-07 through 2013-01-13
3149,19,2,2013,88,7,0,9,0,1,3,2013-01-07 through 2013-01-13
3150,111,2,2013,60,7,0,7,0,0,2,2013-01-07 through 2013-01-13
3151,20,2,2013,24,1,0,1,0,1,0,2013-01-07 through 2013-01-13
3152,84,20,2013,43,3,0,3,0,2,0,2013-05-13 through 2013-05-19
3153,100,20,2013,14,2,0,2,0,0,1,2013-05-13 through 2013-05-19
3154,9,20,2013,41,8,0,10,0,4,1,2013-05-13 through 2013-05-19
3155,22,20,2013,9,0,0,0,0,0,0,2013-05-13 through 2013-05-19
3156,66,20,2013,40,16,0,18,0,3,10,2013-05-13 through 2013-05-19
3157,112,20,2013,44,6,0,8,0,0,2,2013-05-13 through 2013-05-19
3158,6,20,2013,29,4,0,4,0,0,1,2013-05-13 through 2013-05-19
3159,105,20,2013,95,28,0,39,0,1,3,2013-05-13 through 2013-05-19
3160,94,20,2013,41,8,0,9,0,3,2,2013-05-13 through 2013-05-19
3161,23,20,2013,30,6,0,8,0,1,1,2013-05-13 through 2013-05-19
3162,90,20,2013,55,12,0,12,0,4,0,2013-05-13 through 2013-05-19
3163,44,20,2013,25,8,1,10,1,1,6,2013-05-13 through 2013-05-19
3164,81,20,2013,18,6,0,6,0,0,3,2013-05-13 through 2013-05-19
3165,24,20,2013,24,3,0,3,0,0,2,2013-05-13 through 2013-05-19
3166,61,20,2013,53,6,0,9,0,1,2,2013-05-13 through 2013-05-19
3167,113,20,2013,49,14,0,16,0,1,0,2013-05-13 through 2013-05-19
3168,49,20,2013,39,9,0,16,0,0,4,2013-05-13 through 2013-05-19
3169,1,20,2013,50,7,0,7,0,1,3,2013-05-13 through 2013-05-19
3170,70,20,2013,51,20,0,23,0,4,6,2013-05-13 through 2013-05-19
3171,25,20,2013,34,10,0,11,0,1,1,2013-05-13 through 2013-05-19
3172,48,20,2013,27,5,0,5,0,1,1,2013-05-13 through 2013-05-19
3173,26,20,2013,27,2,0,2,0,0,1,2013-05-13 through 2013-05-19
3174,76,20,2013,20,3,0,3,0,1,2,2013-05-13 through 2013-05-19
3175,114,20,2013,83,17,1,19,1,4,2,2013-05-13 through 2013-05-19
3176,68,20,2013,42,7,0,9,0,1,2,2013-05-13 through 2013-05-19
3177,106,20,2013,50,6,0,9,0,0,0,2013-05-13 through 2013-05-19
3178,77,20,2013,37,7,1,8,1,3,2,2013-05-13 through 2013-05-19
3179,28,20,2013,11,4,0,5,0,1,2,2013-05-13 through 2013-05-19
3180,73,20,2013,25,4,0,4,0,0,2,2013-05-13 through 2013-05-19
3181,102,20,2013,54,9,1,14,1,1,2,2013-05-13 through 2013-05-19
3182,50,20,2013,33,8,0,10,0,1,2,2013-05-13 through 2013-05-19
3183,47,20,2013,67,14,0,21,0,0,6,2013-05-13 through 2013-05-19
3184,60,20,2013,28,9,0,10,0,2,3,2013-05-13 through 2013-05-19
3185,30,20,2013,15,4,0,4,0,1,3,2013-05-13 through 2013-05-19
3186,72,20,2013,36,7,0,10,0,2,4,2013-05-13 through 2013-05-19
3187,115,20,2013,60,12,0,18,0,1,2,2013-05-13 through 2013-05-19
3188,88,20,2013,26,7,0,7,0,0,3,2013-05-13 through 2013-05-19
3189,32,20,2013,18,2,0,5,0,0,0,2013-05-13 through 2013-05-19
3190,52,20,2013,67,14,0,26,0,0,8,2013-05-13 through 2013-05-19
3191,33,20,2013,18,2,0,3,0,0,0,2013-05-13 through 2013-05-19
3192,69,20,2013,26,4,0,8,0,1,0,2013-05-13 through 2013-05-19
3193,120,20,2013,43,7,0,8,0,0,2,2013-05-13 through 2013-05-19
3194,5,20,2013,70,10,0,10,0,3,5,2013-05-13 through 2013-05-19
3195,107,20,2013,64,9,0,11,0,0,1,2013-05-13 through 2013-05-19
3196,63,20,2013,39,7,0,11,0,1,2,2013-05-13 through 2013-05-19
3197,34,20,2013,22,4,0,4,0,1,2,2013-05-13 through 2013-05-19
3198,78,20,2013,31,6,0,8,0,2,1,2013-05-13 through 2013-05-19
3199,40,20,2013,38,9,0,21,0,0,3,2013-05-13 through 2013-05-19
3200,7,20,2013,11,4,0,5,0,0,2,2013-05-13 through 2013-05-19
3201,121,20,2013,74,10,0,13,0,0,2,2013-05-13 through 2013-05-19
3202,71,20,2013,35,14,0,15,0,3,6,2013-05-13 through 2013-05-19
3203,45,20,2013,36,4,0,7,0,0,0,2013-05-13 through 2013-05-19
3204,75,20,2013,96,17,0,24,0,2,1,2013-05-13 through 2013-05-19
3205,41,20,2013,32,8,0,8,0,1,1,2013-05-13 through 2013-05-19
3206,83,20,2013,42,11,0,12,0,3,1,2013-05-13 through 2013-05-19
3207,10,20,2013,51,2,0,2,0,0,1,2013-05-13 through 2013-05-19
3208,79,20,2013,32,5,0,6,0,2,1,2013-05-13 through 2013-05-19
3209,42,20,2013,25,9,0,12,0,2,3,2013-05-13 through 2013-05-19
3210,67,20,2013,59,15,0,18,0,1,3,2013-05-13 through 2013-05-19
3211,122,20,2013,67,6,0,7,0,0,2,2013-05-13 through 2013-05-19
3212,62,20,2013,58,8,0,12,0,1,4,2013-05-13 through 2013-05-19
3213,108,20,2013,84,18,0,23,0,1,7,2013-05-13 through 2013-05-19
3214,43,20,2013,41,19,1,26,1,2,6,2013-05-13 through 2013-05-19
3215,103,20,2013,51,11,0,25,0,0,2,2013-05-13 through 2013-05-19
3216,123,20,2013,28,5,0,6,0,0,0,2013-05-13 through 2013-05-19
3217,13,20,2013,58,12,0,13,0,3,3,2013-05-13 through 2013-05-19
3218,109,20,2013,101,16,0,17,0,1,5,2013-05-13 through 2013-05-19
3219,14,20,2013,76,11,0,12,0,6,5,2013-05-13 through 2013-05-19
3220,17,20,2013,69,10,0,13,0,3,2,2013-05-13 through 2013-05-19
3221,110,20,2013,47,9,0,9,0,1,3,2013-05-13 through 2013-05-19
3222,104,20,2013,66,7,0,11,0,0,1,2013-05-13 through 2013-05-19
3223,18,20,2013,103,8,0,11,0,0,4,2013-05-13 through 2013-05-19
3224,46,20,2013,35,10,0,16,0,0,4,2013-05-13 through 2013-05-19
3225,101,20,2013,13,1,0,1,0,0,1,2013-05-13 through 2013-05-19
3226,19,20,2013,90,9,0,11,0,1,4,2013-05-13 through 2013-05-19
3227,111,20,2013,59,5,0,7,0,1,0,2013-05-13 through 2013-05-19
3228,20,20,2013,31,3,0,3,0,0,3,2013-05-13 through 2013-05-19
3229,79,21,2013,30,8,0,9,0,1,1,2013-05-20 through 2013-05-26
3230,44,21,2013,30,9,0,9,0,1,5,2013-05-20 through 2013-05-26
3231,63,21,2013,47,12,0,17,0,1,2,2013-05-20 through 2013-05-26
3232,22,21,2013,8,1,0,1,0,0,0,2013-05-20 through 2013-05-26
3233,84,21,2013,57,10,0,16,0,0,1,2013-05-20 through 2013-05-26
3234,112,21,2013,45,6,0,7,0,1,0,2013-05-20 through 2013-05-26
3235,90,21,2013,50,10,0,17,0,4,0,2013-05-20 through 2013-05-26
3236,105,21,2013,105,39,0,64,0,0,3,2013-05-20 through 2013-05-26
3237,83,21,2013,39,9,0,13,0,0,5,2013-05-20 through 2013-05-26
3238,23,21,2013,40,9,0,10,0,1,2,2013-05-20 through 2013-05-26
3239,76,21,2013,31,7,0,8,0,0,3,2013-05-20 through 2013-05-26
3240,24,21,2013,25,4,0,4,0,0,3,2013-05-20 through 2013-05-26
3241,7,21,2013,26,7,0,9,0,0,4,2013-05-20 through 2013-05-26
3242,113,21,2013,52,11,0,28,0,0,0,2013-05-20 through 2013-05-26
3243,69,21,2013,45,10,0,16,0,0,2,2013-05-20 through 2013-05-26
3244,25,21,2013,43,5,0,12,0,1,2,2013-05-20 through 2013-05-26
3245,75,21,2013,94,28,0,39,0,3,5,2013-05-20 through 2013-05-26
3246,26,21,2013,30,6,0,8,0,2,0,2013-05-20 through 2013-05-26
3247,52,21,2013,56,11,0,16,0,1,2,2013-05-20 through 2013-05-26
3248,114,21,2013,61,14,0,15,0,1,3,2013-05-20 through 2013-05-26
3249,81,21,2013,21,7,0,7,0,0,4,2013-05-20 through 2013-05-26
3250,1,21,2013,65,6,0,7,0,1,3,2013-05-20 through 2013-05-26
3251,77,21,2013,32,13,0,18,0,2,1,2013-05-20 through 2013-05-26
3252,106,21,2013,51,11,0,15,0,0,3,2013-05-20 through 2013-05-26
3253,67,21,2013,62,28,0,48,0,1,13,2013-05-20 through 2013-05-26
3254,28,21,2013,15,5,0,6,0,2,1,2013-05-20 through 2013-05-26
3255,70,21,2013,53,11,0,17,0,0,1,2013-05-20 through 2013-05-26
3256,47,21,2013,59,10,0,17,0,0,3,2013-05-20 through 2013-05-26
3257,88,21,2013,25,7,0,7,0,2,0,2013-05-20 through 2013-05-26
3258,102,21,2013,59,15,0,17,0,2,3,2013-05-20 through 2013-05-26
3259,61,21,2013,64,19,0,24,0,3,5,2013-05-20 through 2013-05-26
3260,30,21,2013,20,1,0,5,0,0,0,2013-05-20 through 2013-05-26
3261,9,21,2013,40,8,0,9,0,4,4,2013-05-20 through 2013-05-26
3262,115,21,2013,74,17,0,21,0,1,2,2013-05-20 through 2013-05-26
3263,78,21,2013,45,9,0,12,0,1,1,2013-05-20 through 2013-05-26
3264,32,21,2013,21,7,0,8,0,0,4,2013-05-20 through 2013-05-26
3265,60,21,2013,24,5,0,6,0,2,1,2013-05-20 through 2013-05-26
3266,100,21,2013,11,4,0,6,0,0,0,2013-05-20 through 2013-05-26
3267,49,21,2013,38,4,0,6,0,0,0,2013-05-20 through 2013-05-26
3268,33,21,2013,22,2,0,2,0,0,1,2013-05-20 through 2013-05-26
3269,68,21,2013,54,13,0,15,0,2,2,2013-05-20 through 2013-05-26
3270,120,21,2013,58,14,0,17,0,1,8,2013-05-20 through 2013-05-26
3271,6,21,2013,32,4,0,4,0,1,2,2013-05-20 through 2013-05-26
3272,107,21,2013,66,14,0,25,0,1,2,2013-05-20 through 2013-05-26
3273,73,21,2013,32,9,0,13,0,0,1,2013-05-20 through 2013-05-26
3274,34,21,2013,33,4,0,8,0,0,0,2013-05-20 through 2013-05-26
3275,5,21,2013,54,6,0,8,0,1,2,2013-05-20 through 2013-05-26
3276,40,21,2013,34,4,0,4,0,1,2,2013-05-20 through 2013-05-26
3277,94,21,2013,48,6,0,10,0,0,4,2013-05-20 through 2013-05-26
3278,121,21,2013,83,9,0,15,0,0,3,2013-05-20 through 2013-05-26
3279,62,21,2013,47,9,1,12,1,1,4,2013-05-20 through 2013-05-26
3280,41,21,2013,21,7,0,7,0,2,3,2013-05-20 through 2013-05-26
3281,72,21,2013,53,7,0,8,0,1,2,2013-05-20 through 2013-05-26
3282,45,21,2013,42,9,0,13,0,0,1,2013-05-20 through 2013-05-26
3283,71,21,2013,50,12,0,21,0,2,4,2013-05-20 through 2013-05-26
3284,42,21,2013,22,5,0,5,0,0,2,2013-05-20 through 2013-05-26
3285,50,21,2013,28,8,0,13,0,0,4,2013-05-20 through 2013-05-26
3286,10,21,2013,54,4,0,4,0,0,1,2013-05-20 through 2013-05-26
3287,48,21,2013,29,5,0,6,0,2,0,2013-05-20 through 2013-05-26
3288,122,21,2013,61,10,0,15,0,1,1,2013-05-20 through 2013-05-26
3289,66,21,2013,56,17,0,26,0,2,7,2013-05-20 through 2013-05-26
3290,108,21,2013,91,10,0,12,0,0,3,2013-05-20 through 2013-05-26
3291,43,21,2013,37,9,0,9,0,0,5,2013-05-20 through 2013-05-26
3292,103,21,2013,48,14,0,15,0,1,6,2013-05-20 through 2013-05-26
3293,123,21,2013,31,4,0,4,0,0,1,2013-05-20 through 2013-05-26
3294,13,21,2013,58,10,0,18,0,2,4,2013-05-20 through 2013-05-26
3295,109,21,2013,95,13,0,17,0,1,3,2013-05-20 through 2013-05-26
3296,14,21,2013,71,9,0,11,0,3,3,2013-05-20 through 2013-05-26
3297,17,21,2013,69,9,0,9,0,1,6,2013-05-20 through 2013-05-26
3298,110,21,2013,50,14,0,31,0,2,2,2013-05-20 through 2013-05-26
3299,104,21,2013,75,15,0,20,0,2,1,2013-05-20 through 2013-05-26
3300,18,21,2013,101,11,0,16,0,1,6,2013-05-20 through 2013-05-26
3301,101,21,2013,21,6,0,8,0,0,1,2013-05-20 through 2013-05-26
3302,19,21,2013,114,18,0,24,0,4,7,2013-05-20 through 2013-05-26
3303,46,21,2013,34,5,1,5,1,0,3,2013-05-20 through 2013-05-26
3304,111,21,2013,74,11,0,13,0,0,2,2013-05-20 through 2013-05-26
3305,20,21,2013,30,2,0,2,0,1,0,2013-05-20 through 2013-05-26
